Date,Matchup,Market,Model Bet,Confidence,Won
2025-07-02,New York Yankees @ Toronto Blue Jays,NRFI,Yes,56.1,False
2025-07-02,Cincinnati Reds @ Boston Red Sox,F5 Moneyline,Boston Red Sox,41.4,True
2025-07-02,Cincinnati Reds @ Boston Red Sox,NRFI,Yes,59.6,True
2025-07-02,Los Angeles Angels @ Atlanta Braves,F5 Moneyline,Atlanta Braves,44.9,False
2025-07-02,Cleveland Guardians @ Chicago Cubs,F5 Moneyline,Cleveland Guardians,40.7,False
2025-07-02,Cleveland Guardians @ Chicago Cubs,NRFI,Yes,58.9,True
2025-07-02,Baltimore Orioles @ Texas Rangers,F5 Moneyline,Baltimore Orioles,48.0,False
2025-07-02,Baltimore Orioles @ Texas Rangers,NRFI,Yes,56.4,True
2025-07-02,Houston Astros @ Colorado Rockies,F5 Moneyline,Colorado Rockies,48.2,False
2025-07-02,Houston Astros @ Colorado Rockies,NRFI,Yes,60.0,False
2025-07-02,Kansas City Royals @ Seattle Mariners,F5 Moneyline,Kansas City Royals,54.3,True
2025-07-02,Kansas City Royals @ Seattle Mariners,NRFI,Yes,64.1,False
2025-07-02,San Francisco Giants @ Arizona Diamondbacks,F5 Moneyline,San Francisco Giants,40.6,True
2025-07-02,San Francisco Giants @ Arizona Diamondbacks,NRFI,Yes,60.2,False
2025-07-02,Chicago White Sox @ Los Angeles Dodgers,F5 Moneyline,Chicago White Sox,53.8,True
2025-07-02,Chicago White Sox @ Los Angeles Dodgers,NRFI,Yes,63.3,False
2025-07-03,Minnesota Twins @ Miami Marlins,F5 Moneyline,Miami Marlins,47.4,True
2025-07-03,Minnesota Twins @ Miami Marlins,NRFI,Yes,62.1,False
2025-07-03,Houston Astros @ Colorado Rockies,F5 Moneyline,Colorado Rockies,52.4,True
2025-07-03,Houston Astros @ Colorado Rockies,NRFI,Yes,61.5,False
2025-07-03,Detroit Tigers @ Washington Nationals,F5 Moneyline,Washington Nationals,40.8,True
2025-07-03,Detroit Tigers @ Washington Nationals,NRFI,Yes,59.7,False
2025-07-03,New York Yankees @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,54.4,True
2025-07-03,Milwaukee Brewers @ New York Mets,F5 Moneyline,Milwaukee Brewers,45.8,False
2025-07-03,Milwaukee Brewers @ New York Mets,NRFI,Yes,55.9,True
2025-07-03,Los Angeles Angels @ Atlanta Braves,F5 Moneyline,Los Angeles Angels,44.3,True
2025-07-03,Cleveland Guardians @ Chicago Cubs,F5 Moneyline,Chicago Cubs,41.6,False
2025-07-03,Cleveland Guardians @ Chicago Cubs,NRFI,Yes,61.8,True
2025-07-03,San Francisco Giants @ Arizona Diamondbacks,F5 Moneyline,San Francisco Giants,41.4,True
2025-07-03,San Francisco Giants @ Arizona Diamondbacks,NRFI,Yes,57.6,False
2025-07-03,Kansas City Royals @ Seattle Mariners,F5 Moneyline,Kansas City Royals,42.5,False
2025-07-03,Kansas City Royals @ Seattle Mariners,NRFI,Yes,55.7,True
2025-07-03,Chicago White Sox @ Los Angeles Dodgers,F5 Moneyline,Chicago White Sox,48.2,False
2025-07-03,Chicago White Sox @ Los Angeles Dodgers,NRFI,Yes,61.4,False
2025-07-04,Boston Red Sox @ Washington Nationals,F5 Moneyline,Washington Nationals,43.6,False
2025-07-04,Boston Red Sox @ Washington Nationals,NRFI,Yes,70.5,True
2025-07-04,Cincinnati Reds @ Philadelphia Phillies,F5 Moneyline,Cincinnati Reds,53.0,True
2025-07-04,St. Louis Cardinals @ Chicago Cubs,F5 Moneyline,Chicago Cubs,41.3,True
2025-07-04,St. Louis Cardinals @ Chicago Cubs,NRFI,Yes,64.6,False
2025-07-04,New York Yankees @ New York Mets,F5 Moneyline,New York Mets,48.4,False
2025-07-04,Pittsburgh Pirates @ Seattle Mariners,F5 Moneyline,Pittsburgh Pirates,51.3,False
2025-07-04,Pittsburgh Pirates @ Seattle Mariners,NRFI,Yes,57.9,False
2025-07-04,Tampa Bay Rays @ Minnesota Twins,F5 Moneyline,Tampa Bay Rays,41.2,False
2025-07-04,Tampa Bay Rays @ Minnesota Twins,NRFI,Yes,55.8,True
2025-07-04,Texas Rangers @ San Diego Padres,F5 Moneyline,San Diego Padres,50.1,False
2025-07-04,Texas Rangers @ San Diego Padres,NRFI,Yes,55.4,True
2025-07-04,Los Angeles Angels @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,46.9,False
2025-07-04,Los Angeles Angels @ Toronto Blue Jays,NRFI,Yes,59.0,True
2025-07-04,Detroit Tigers @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,42.1,False
2025-07-04,Detroit Tigers @ Cleveland Guardians,NRFI,Yes,65.0,False
2025-07-04,Milwaukee Brewers @ Miami Marlins,F5 Moneyline,Milwaukee Brewers,49.8,False
2025-07-04,Milwaukee Brewers @ Miami Marlins,NRFI,Yes,57.1,False
2025-07-04,Baltimore Orioles @ Atlanta Braves,F5 Moneyline,Baltimore Orioles,47.9,True
2025-07-04,Baltimore Orioles @ Atlanta Braves,NRFI,Yes,58.8,True
2025-07-04,Chicago White Sox @ Colorado Rockies,F5 Moneyline,Chicago White Sox,49.6,False
2025-07-04,Chicago White Sox @ Colorado Rockies,NRFI,Yes,63.9,True
2025-07-04,Houston Astros @ Los Angeles Dodgers,F5 Moneyline,Houston Astros,47.5,True
2025-07-04,Houston Astros @ Los Angeles Dodgers,NRFI,Yes,61.6,False
2025-07-04,Kansas City Royals @ Arizona Diamondbacks,F5 Moneyline,Kansas City Royals,43.3,True
2025-07-04,Kansas City Royals @ Arizona Diamondbacks,NRFI,Yes,65.2,False
2025-07-04,San Francisco Giants @ Athletics,F5 Moneyline,San Francisco Giants,42.1,False
2025-07-05,Tampa Bay Rays @ Minnesota Twins,F5 Moneyline,Tampa Bay Rays,40.2,True
2025-07-05,Tampa Bay Rays @ Minnesota Twins,NRFI,Yes,55.4,True
2025-07-05,St. Louis Cardinals @ Chicago Cubs,F5 Moneyline,St. Louis Cardinals,47.3,True
2025-07-05,St. Louis Cardinals @ Chicago Cubs,NRFI,Yes,65.9,False
2025-07-05,Los Angeles Angels @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,40.4,True
2025-07-05,Los Angeles Angels @ Toronto Blue Jays,NRFI,Yes,60.0,False
2025-07-05,Boston Red Sox @ Washington Nationals,F5 Moneyline,Washington Nationals,44.3,False
2025-07-05,Boston Red Sox @ Washington Nationals,NRFI,Yes,57.4,False
2025-07-05,Cincinnati Reds @ Philadelphia Phillies,F5 Moneyline,Cincinnati Reds,42.8,False
2025-07-05,Kansas City Royals @ Arizona Diamondbacks,F5 Moneyline,Kansas City Royals,45.5,False
2025-07-05,Kansas City Royals @ Arizona Diamondbacks,NRFI,Yes,62.8,True
2025-07-05,Baltimore Orioles @ Atlanta Braves,F5 Moneyline,Baltimore Orioles,44.8,False
2025-07-05,Baltimore Orioles @ Atlanta Braves,NRFI,Yes,55.9,False
2025-07-05,New York Yankees @ New York Mets,F5 Moneyline,New York Mets,52.3,True
2025-07-05,Milwaukee Brewers @ Miami Marlins,F5 Moneyline,Miami Marlins,48.8,False
2025-07-05,Milwaukee Brewers @ Miami Marlins,NRFI,Yes,61.8,True
2025-07-05,Detroit Tigers @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,48.4,False
2025-07-05,Detroit Tigers @ Cleveland Guardians,NRFI,Yes,61.7,True
2025-07-05,Houston Astros @ Los Angeles Dodgers,F5 Moneyline,Houston Astros,52.2,True
2025-07-05,Houston Astros @ Los Angeles Dodgers,NRFI,Yes,59.5,False
2025-07-05,Chicago White Sox @ Colorado Rockies,F5 Moneyline,Chicago White Sox,46.3,True
2025-07-05,Chicago White Sox @ Colorado Rockies,NRFI,Yes,62.9,False
2025-07-05,Texas Rangers @ San Diego Padres,F5 Moneyline,San Diego Padres,49.9,False
2025-07-05,Texas Rangers @ San Diego Padres,NRFI,Yes,59.0,False
2025-07-05,San Francisco Giants @ Athletics,F5 Moneyline,San Francisco Giants,44.3,True
2025-07-05,Pittsburgh Pirates @ Seattle Mariners,F5 Moneyline,Pittsburgh Pirates,44.9,False
2025-07-05,Pittsburgh Pirates @ Seattle Mariners,NRFI,Yes,61.7,True
2025-07-06,Baltimore Orioles @ Atlanta Braves,F5 Moneyline,Baltimore Orioles,52.1,True
2025-07-06,Baltimore Orioles @ Atlanta Braves,NRFI,Yes,55.5,True
2025-07-06,Boston Red Sox @ Washington Nationals,F5 Moneyline,Washington Nationals,50.3,False
2025-07-06,Boston Red Sox @ Washington Nationals,NRFI,Yes,67.5,False
2025-07-06,Cincinnati Reds @ Philadelphia Phillies,F5 Moneyline,Cincinnati Reds,42.5,False
2025-07-06,Cincinnati Reds @ Philadelphia Phillies,NRFI,Yes,60.5,True
2025-07-06,Los Angeles Angels @ Toronto Blue Jays,F5 Moneyline,Los Angeles Angels,42.3,False
2025-07-06,Los Angeles Angels @ Toronto Blue Jays,NRFI,Yes,60.7,False
2025-07-06,Detroit Tigers @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,48.6,False
2025-07-06,Detroit Tigers @ Cleveland Guardians,NRFI,Yes,63.1,True
2025-07-06,New York Yankees @ New York Mets,F5 Moneyline,New York Mets,49.4,False
2025-07-06,New York Yankees @ New York Mets,NRFI,Yes,55.4,True
2025-07-06,Milwaukee Brewers @ Miami Marlins,F5 Moneyline,Miami Marlins,42.0,False
2025-07-06,Milwaukee Brewers @ Miami Marlins,NRFI,Yes,63.0,True
2025-07-06,Tampa Bay Rays @ Minnesota Twins,F5 Moneyline,Tampa Bay Rays,53.9,True
2025-07-06,Tampa Bay Rays @ Minnesota Twins,NRFI,Yes,61.1,False
2025-07-06,Chicago White Sox @ Colorado Rockies,F5 Moneyline,Chicago White Sox,44.5,False
2025-07-06,Chicago White Sox @ Colorado Rockies,NRFI,Yes,63.2,False
2025-07-06,Kansas City Royals @ Arizona Diamondbacks,F5 Moneyline,Kansas City Royals,45.8,True
2025-07-06,Kansas City Royals @ Arizona Diamondbacks,NRFI,Yes,60.0,True
2025-07-06,Houston Astros @ Los Angeles Dodgers,F5 Moneyline,Houston Astros,48.8,False
2025-07-06,Houston Astros @ Los Angeles Dodgers,NRFI,Yes,56.2,True
2025-07-06,Pittsburgh Pirates @ Seattle Mariners,F5 Moneyline,Pittsburgh Pirates,43.9,False
2025-07-06,Pittsburgh Pirates @ Seattle Mariners,NRFI,Yes,64.4,True
2025-07-06,St. Louis Cardinals @ Chicago Cubs,F5 Moneyline,St. Louis Cardinals,51.7,False
2025-07-06,St. Louis Cardinals @ Chicago Cubs,NRFI,Yes,64.2,False
2025-07-06,Texas Rangers @ San Diego Padres,F5 Moneyline,San Diego Padres,44.0,True
2025-07-06,Texas Rangers @ San Diego Padres,NRFI,Yes,60.6,False
2025-07-06,San Francisco Giants @ Athletics,F5 Moneyline,San Francisco Giants,47.2,True
2025-07-07,Tampa Bay Rays @ Detroit Tigers,F5 Moneyline,Detroit Tigers,41.1,True
2025-07-07,Tampa Bay Rays @ Detroit Tigers,NRFI,Yes,61.5,True
2025-07-07,Colorado Rockies @ Boston Red Sox,F5 Moneyline,Boston Red Sox,42.4,True
2025-07-07,Colorado Rockies @ Boston Red Sox,NRFI,Yes,56.1,True
2025-07-07,Miami Marlins @ Cincinnati Reds,F5 Moneyline,Miami Marlins,41.3,True
2025-07-07,Miami Marlins @ Cincinnati Reds,NRFI,Yes,59.6,True
2025-07-07,Pittsburgh Pirates @ Kansas City Royals,F5 Moneyline,Kansas City Royals,47.0,True
2025-07-07,Pittsburgh Pirates @ Kansas City Royals,NRFI,Yes,60.4,False
2025-07-07,Toronto Blue Jays @ Chicago White Sox,F5 Moneyline,Chicago White Sox,45.9,False
2025-07-07,Toronto Blue Jays @ Chicago White Sox,NRFI,Yes,63.8,True
2025-07-07,Los Angeles Dodgers @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,49.0,True
2025-07-07,Los Angeles Dodgers @ Milwaukee Brewers,NRFI,Yes,59.4,False
2025-07-07,Cleveland Guardians @ Houston Astros,F5 Moneyline,Cleveland Guardians,42.2,False
2025-07-07,Cleveland Guardians @ Houston Astros,NRFI,Yes,61.7,True
2025-07-07,Texas Rangers @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,42.2,False
2025-07-07,Texas Rangers @ Los Angeles Angels,NRFI,Yes,64.5,False
2025-07-07,Arizona Diamondbacks @ San Diego Padres,F5 Moneyline,San Diego Padres,43.2,False
2025-07-07,Arizona Diamondbacks @ San Diego Padres,NRFI,Yes,59.7,False
2025-07-07,Philadelphia Phillies @ San Francisco Giants,F5 Moneyline,San Francisco Giants,49.0,False
2025-07-08,New York Mets @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,47.0,True
2025-07-08,Tampa Bay Rays @ Detroit Tigers,F5 Moneyline,Detroit Tigers,40.5,False
2025-07-08,Tampa Bay Rays @ Detroit Tigers,NRFI,Yes,58.7,False
2025-07-08,Seattle Mariners @ New York Yankees,F5 Moneyline,Seattle Mariners,41.0,False
2025-07-08,Seattle Mariners @ New York Yankees,NRFI,Yes,57.0,True
2025-07-08,Colorado Rockies @ Boston Red Sox,F5 Moneyline,Colorado Rockies,44.3,False
2025-07-08,Colorado Rockies @ Boston Red Sox,NRFI,Yes,59.4,True
2025-07-08,Miami Marlins @ Cincinnati Reds,F5 Moneyline,Cincinnati Reds,44.6,False
2025-07-08,Miami Marlins @ Cincinnati Reds,NRFI,Yes,64.6,False
2025-07-08,Pittsburgh Pirates @ Kansas City Royals,F5 Moneyline,Kansas City Royals,46.5,False
2025-07-08,Pittsburgh Pirates @ Kansas City Royals,NRFI,Yes,64.2,True
2025-07-08,Chicago Cubs @ Minnesota Twins,F5 Moneyline,Minnesota Twins,44.1,True
2025-07-08,Chicago Cubs @ Minnesota Twins,NRFI,Yes,56.7,False
2025-07-08,Los Angeles Dodgers @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,46.8,True
2025-07-08,Los Angeles Dodgers @ Milwaukee Brewers,NRFI,Yes,61.4,False
2025-07-08,Washington Nationals @ St. Louis Cardinals,F5 Moneyline,Washington Nationals,48.6,False
2025-07-08,Washington Nationals @ St. Louis Cardinals,NRFI,Yes,62.4,True
2025-07-08,Cleveland Guardians @ Houston Astros,F5 Moneyline,Cleveland Guardians,50.2,True
2025-07-08,Cleveland Guardians @ Houston Astros,NRFI,Yes,67.0,False
2025-07-08,Texas Rangers @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,43.1,False
2025-07-08,Texas Rangers @ Los Angeles Angels,NRFI,Yes,63.6,False
2025-07-08,Arizona Diamondbacks @ San Diego Padres,F5 Moneyline,Arizona Diamondbacks,42.9,False
2025-07-08,Arizona Diamondbacks @ San Diego Padres,NRFI,Yes,67.3,True
2025-07-08,Philadelphia Phillies @ San Francisco Giants,F5 Moneyline,San Francisco Giants,43.6,True
2025-07-08,Atlanta Braves @ Athletics,F5 Moneyline,Atlanta Braves,52.6,False
2025-07-09,Toronto Blue Jays @ Chicago White Sox,F5 Moneyline,Toronto Blue Jays,41.1,False
2025-07-09,Toronto Blue Jays @ Chicago White Sox,NRFI,Yes,58.7,True
2025-07-09,Los Angeles Dodgers @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,60.4,False
2025-07-09,Los Angeles Dodgers @ Milwaukee Brewers,NRFI,Yes,61.2,True
2025-07-09,Philadelphia Phillies @ San Francisco Giants,F5 Moneyline,San Francisco Giants,45.3,False
2025-07-09,Tampa Bay Rays @ Detroit Tigers,F5 Moneyline,Tampa Bay Rays,42.4,False
2025-07-09,Tampa Bay Rays @ Detroit Tigers,NRFI,Yes,55.4,False
2025-07-09,Seattle Mariners @ New York Yankees,F5 Moneyline,Seattle Mariners,46.2,False
2025-07-09,Colorado Rockies @ Boston Red Sox,F5 Moneyline,Colorado Rockies,56.8,False
2025-07-09,Miami Marlins @ Cincinnati Reds,F5 Moneyline,Miami Marlins,47.2,False
2025-07-09,Miami Marlins @ Cincinnati Reds,NRFI,Yes,58.3,False
2025-07-09,Pittsburgh Pirates @ Kansas City Royals,F5 Moneyline,Pittsburgh Pirates,46.6,False
2025-07-09,Pittsburgh Pirates @ Kansas City Royals,NRFI,Yes,64.1,True
2025-07-09,Chicago Cubs @ Minnesota Twins,F5 Moneyline,Chicago Cubs,41.7,False
2025-07-09,Chicago Cubs @ Minnesota Twins,NRFI,Yes,58.8,False
2025-07-09,Washington Nationals @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,50.2,False
2025-07-09,Washington Nationals @ St. Louis Cardinals,NRFI,Yes,60.6,False
2025-07-09,Cleveland Guardians @ Houston Astros,F5 Moneyline,Houston Astros,40.1,False
2025-07-09,Cleveland Guardians @ Houston Astros,NRFI,Yes,64.0,False
2025-07-09,Texas Rangers @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,45.3,True
2025-07-09,Texas Rangers @ Los Angeles Angels,NRFI,Yes,55.6,False
2025-07-09,Arizona Diamondbacks @ San Diego Padres,F5 Moneyline,Arizona Diamondbacks,42.9,True
2025-07-09,Arizona Diamondbacks @ San Diego Padres,NRFI,Yes,64.7,True
2025-07-09,Atlanta Braves @ Athletics,F5 Moneyline,Atlanta Braves,52.5,True
2025-07-10,New York Mets @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,42.2,False
2025-07-10,New York Mets @ Baltimore Orioles,NRFI,Yes,56.2,True
2025-07-10,New York Mets @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,49.9,True
2025-07-10,Chicago Cubs @ Minnesota Twins,F5 Moneyline,Chicago Cubs,45.3,True
2025-07-10,Chicago Cubs @ Minnesota Twins,NRFI,Yes,55.1,True
2025-07-10,Miami Marlins @ Cincinnati Reds,F5 Moneyline,Miami Marlins,55.7,False
2025-07-10,Miami Marlins @ Cincinnati Reds,NRFI,Yes,60.5,False
2025-07-10,Seattle Mariners @ New York Yankees,F5 Moneyline,New York Yankees,42.9,False
2025-07-10,Tampa Bay Rays @ Boston Red Sox,F5 Moneyline,Boston Red Sox,41.6,False
2025-07-10,Tampa Bay Rays @ Boston Red Sox,NRFI,Yes,58.6,True
2025-07-10,Washington Nationals @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,45.2,True
2025-07-10,Washington Nationals @ St. Louis Cardinals,NRFI,Yes,61.1,False
2025-07-10,Atlanta Braves @ Athletics,F5 Moneyline,Athletics,43.2,False
2025-07-10,Texas Rangers @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,42.2,False
2025-07-10,Texas Rangers @ Los Angeles Angels,NRFI,Yes,57.9,False
2025-07-10,Arizona Diamondbacks @ San Diego Padres,F5 Moneyline,San Diego Padres,53.8,True
2025-07-10,Arizona Diamondbacks @ San Diego Padres,NRFI,Yes,60.1,True
2025-07-11,Cleveland Guardians @ Chicago White Sox,F5 Moneyline,Chicago White Sox,40.7,False
2025-07-11,Cleveland Guardians @ Chicago White Sox,NRFI,Yes,65.7,True
2025-07-11,Cleveland Guardians @ Chicago White Sox,F5 Moneyline,Chicago White Sox,44.3,True
2025-07-11,Cleveland Guardians @ Chicago White Sox,NRFI,Yes,66.7,False
2025-07-11,Miami Marlins @ Baltimore Orioles,F5 Moneyline,Miami Marlins,43.7,False
2025-07-11,Miami Marlins @ Baltimore Orioles,NRFI,Yes,57.0,False
2025-07-11,Chicago Cubs @ New York Yankees,F5 Moneyline,Chicago Cubs,59.5,False
2025-07-11,Chicago Cubs @ New York Yankees,NRFI,Yes,56.9,True
2025-07-11,Colorado Rockies @ Cincinnati Reds,F5 Moneyline,Colorado Rockies,47.6,True
2025-07-11,Colorado Rockies @ Cincinnati Reds,NRFI,Yes,58.2,True
2025-07-11,Seattle Mariners @ Detroit Tigers,F5 Moneyline,Seattle Mariners,45.3,True
2025-07-11,Seattle Mariners @ Detroit Tigers,NRFI,Yes,62.6,True
2025-07-11,Tampa Bay Rays @ Boston Red Sox,F5 Moneyline,Boston Red Sox,42.2,False
2025-07-11,Tampa Bay Rays @ Boston Red Sox,NRFI,Yes,61.9,False
2025-07-11,New York Mets @ Kansas City Royals,F5 Moneyline,Kansas City Royals,50.6,False
2025-07-11,New York Mets @ Kansas City Royals,NRFI,Yes,60.8,True
2025-07-11,Texas Rangers @ Houston Astros,F5 Moneyline,Houston Astros,44.7,False
2025-07-11,Texas Rangers @ Houston Astros,NRFI,Yes,57.1,False
2025-07-11,Pittsburgh Pirates @ Minnesota Twins,F5 Moneyline,Pittsburgh Pirates,39.3,False
2025-07-11,Pittsburgh Pirates @ Minnesota Twins,NRFI,Yes,67.2,True
2025-07-11,Washington Nationals @ Milwaukee Brewers,F5 Moneyline,Washington Nationals,45.0,False
2025-07-11,Washington Nationals @ Milwaukee Brewers,NRFI,Yes,63.2,True
2025-07-11,Atlanta Braves @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,46.6,False
2025-07-11,Atlanta Braves @ St. Louis Cardinals,NRFI,Yes,62.8,False
2025-07-11,Arizona Diamondbacks @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,43.4,True
2025-07-11,Philadelphia Phillies @ San Diego Padres,F5 Moneyline,San Diego Padres,60.8,True
2025-07-11,Philadelphia Phillies @ San Diego Padres,NRFI,Yes,60.4,True
2025-07-11,Toronto Blue Jays @ Athletics,F5 Moneyline,Toronto Blue Jays,46.0,True
2025-07-11,Toronto Blue Jays @ Athletics,NRFI,Yes,57.0,True
2025-07-11,Los Angeles Dodgers @ San Francisco Giants,F5 Moneyline,Los Angeles Dodgers,43.5,False
2025-07-12,Chicago Cubs @ New York Yankees,F5 Moneyline,Chicago Cubs,49.3,True
2025-07-12,Chicago Cubs @ New York Yankees,NRFI,Yes,57.5,False
2025-07-12,Seattle Mariners @ Detroit Tigers,F5 Moneyline,Detroit Tigers,48.3,False
2025-07-12,Seattle Mariners @ Detroit Tigers,NRFI,Yes,61.1,False
2025-07-12,Pittsburgh Pirates @ Minnesota Twins,F5 Moneyline,Pittsburgh Pirates,44.4,False
2025-07-12,Pittsburgh Pirates @ Minnesota Twins,NRFI,Yes,65.5,True
2025-07-12,Atlanta Braves @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,52.5,False
2025-07-12,Atlanta Braves @ St. Louis Cardinals,NRFI,Yes,57.6,False
2025-07-12,Los Angeles Dodgers @ San Francisco Giants,F5 Moneyline,San Francisco Giants,53.0,False
2025-07-12,Miami Marlins @ Baltimore Orioles,F5 Moneyline,Miami Marlins,46.2,False
2025-07-12,Miami Marlins @ Baltimore Orioles,NRFI,Yes,59.8,True
2025-07-12,Colorado Rockies @ Cincinnati Reds,F5 Moneyline,Colorado Rockies,56.7,True
2025-07-12,New York Mets @ Kansas City Royals,F5 Moneyline,Kansas City Royals,43.1,False
2025-07-12,New York Mets @ Kansas City Royals,NRFI,Yes,61.5,True
2025-07-12,Tampa Bay Rays @ Boston Red Sox,F5 Moneyline,Tampa Bay Rays,48.4,False
2025-07-12,Tampa Bay Rays @ Boston Red Sox,NRFI,Yes,63.5,True
2025-07-12,Cleveland Guardians @ Chicago White Sox,F5 Moneyline,Chicago White Sox,43.8,False
2025-07-12,Cleveland Guardians @ Chicago White Sox,NRFI,Yes,66.5,False
2025-07-12,Washington Nationals @ Milwaukee Brewers,F5 Moneyline,Washington Nationals,41.8,False
2025-07-12,Washington Nationals @ Milwaukee Brewers,NRFI,Yes,63.1,True
2025-07-12,Texas Rangers @ Houston Astros,F5 Moneyline,Houston Astros,40.5,True
2025-07-12,Texas Rangers @ Houston Astros,NRFI,Yes,66.5,False
2025-07-12,Philadelphia Phillies @ San Diego Padres,F5 Moneyline,San Diego Padres,53.0,False
2025-07-12,Philadelphia Phillies @ San Diego Padres,NRFI,Yes,59.0,True
2025-07-12,Arizona Diamondbacks @ Los Angeles Angels,F5 Moneyline,Arizona Diamondbacks,43.8,False
2025-07-12,Arizona Diamondbacks @ Los Angeles Angels,NRFI,Yes,58.0,False
2025-07-12,Toronto Blue Jays @ Athletics,F5 Moneyline,Toronto Blue Jays,54.3,False
2025-07-12,Toronto Blue Jays @ Athletics,NRFI,Yes,55.8,True
2025-07-13,Tampa Bay Rays @ Boston Red Sox,F5 Moneyline,Boston Red Sox,42.0,False
2025-07-13,Tampa Bay Rays @ Boston Red Sox,NRFI,Yes,62.6,True
2025-07-13,Miami Marlins @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,45.4,False
2025-07-13,Miami Marlins @ Baltimore Orioles,NRFI,Yes,63.8,True
2025-07-13,Chicago Cubs @ New York Yankees,F5 Moneyline,Chicago Cubs,48.3,False
2025-07-13,Colorado Rockies @ Cincinnati Reds,F5 Moneyline,Colorado Rockies,44.1,False
2025-07-13,Colorado Rockies @ Cincinnati Reds,NRFI,Yes,55.4,False
2025-07-13,Seattle Mariners @ Detroit Tigers,F5 Moneyline,Detroit Tigers,49.2,False
2025-07-13,Seattle Mariners @ Detroit Tigers,NRFI,Yes,59.7,False
2025-07-13,New York Mets @ Kansas City Royals,F5 Moneyline,Kansas City Royals,43.8,True
2025-07-13,New York Mets @ Kansas City Royals,NRFI,Yes,58.4,True
2025-07-13,Texas Rangers @ Houston Astros,F5 Moneyline,Houston Astros,43.8,False
2025-07-13,Texas Rangers @ Houston Astros,NRFI,Yes,62.4,True
2025-07-13,Pittsburgh Pirates @ Minnesota Twins,F5 Moneyline,Pittsburgh Pirates,42.0,False
